Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
x,,,,,,,,,,,,,,,,Vornamen (TOP 100 ) in Bremen 2009,http://daten.bremen.de/de/datensatz/bremen248.c.9573.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2008,http://daten.bremen.de/de/datensatz/bremen236.c.8619.de,cc-by,XML,d
,,,,x,,,,,,,,,,,,Ärztliche Notdienste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8278.de,cc-by,HTML,d
,,,,,,,,,,,,x,,,,Zugriffszahlen Internetauftritt frauenseiten.bremen.de 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11610.de,cc-by,CSV,d
,,,,,x,,,,,,,,,,,Wohnungsvermittlungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8151.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zollämter in Bremen,http://daten.bremen.de/de/datensatz/bremen248.c.11696.de,cc-by,XML,d
,,,,,,,x,,,,,,,,,Bürgerschaftswahl (Landtag),http://daten.bremen.de/de/datensatz/bremen236.c.4431.de,cc-by,CSV,d
,,,,,,,,,,x,,,,,,Badeseedaten in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4406.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Schwimmbäder in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8211.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,Vornamen (TOP 100 ) in Bremen 2010,http://daten.bremen.de/de/datensatz/bremen248.c.9580.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Zugriffszahlen Internetauftritt bremen.de 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11603.de,cc-by,CSV,d
,,,,,,,x,,,,,,,,,Beirätewahlen,http://daten.bremen.de/de/datensatz/bremen236.c.4432.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2012,http://daten.bremen.de/de/datensatz/bremen236.c.8599.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zugriffszahlen des Schwarzen Bretts unter bremen.de für 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11631.de,cc-by,CSV,d
,,,,,x,x,,,,,,,,,,Parkhäuser in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8073.de,cc-by,XML,d
,,,,x,,,,,,,,x,,,,Behindertenverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8405.de,cc-by,XML,d
x,,,,,,,,,,,,,,,,Ahnen- und Familienforschung (Einrichtungen) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8142.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zuwendungen in Bremen 2011/2012,http://daten.bremen.de/de/datensatz/bremen248.c.11238.de,other-closed,XLSX,d
,,,,,,x,,,,,,,,,,Musikverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8387.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Haushalt des Landes und der Stadtgemeinde Bremen 2014/2015,http://daten.bremen.de/de/datensatz/bremen248.c.11168.de,cc-by,XLSX,d
,,,,,,,,,,x,,,,,,Entsorgungsbetriebe in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8133.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Zugriffszahlen Downloads unter Daten.Bremen.de 2013,http://daten.bremen.de/de/datensatz/bremen248.c.11756.de,cc-by,XLSX,d
,,,,,,,,,,,,x,,,,Haushaltsporträt 2012,http://daten.bremen.de/de/datensatz/bremen236.c.8596.de,cc-by,"XLS,DOC",d
x,,,,,,,,,,,,,,,,Vornamen (TOP 100 ) in Bremen 2008,http://daten.bremen.de/de/datensatz/bremen248.c.9566.de,cc-by,CSV,d
x,,,,,,,,,,,,,,,,Vorausschätzung: Durchschnittsalter nach Geschlecht 2030 in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4418.de,cc-by,CSV,d
,,,,,x,,,,,,,x,,,,Barrierefreiheit von Einrichtungen in Bremen (Projekt Stadtführer barrierefreies Bremen),http://daten.bremen.de/de/datensatz/bremen236.c.4408.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Amtliche Informationen - Informationsregister,http://daten.bremen.de/de/datensatz/bremen236.c.4407.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Volksfeste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8199.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Sportvereine in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8321.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Hundekotbehälterstandorte in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4423.de,cc-by,GML,d
,,,,,,,,,,,,x,,,,KiTa-Einrichtungen (Einrichtungen zur Tagesbetreuung von Kindern) in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4402.de,cc-by,XLSX,d
,,,,,,x,,,,,,,,,,Parks und Friedhöfe in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8115.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Sehenswürdigkeiten in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8112.de,cc-by,XML,d
,,,,,,x,,,,,,,,,,Museen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8079.de,cc-by,XML,d
,,,,,,,,x,,,,,,,,Sozialverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8214.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Aktuelle Meldungen und Pressemitteilungen für das Jahr 2005,http://daten.bremen.de/de/datensatz/bremen236.c.8625.de,cc-by,XML,d
,,,,x,,,,,,,,,,,,Apotheken in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8069.de,cc-by,XML,d
,,,,,,,,,,x,,,,,,Entsorgungsanlagen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8374.de,cc-by,PDF,d
x,,,,,,,,,,,,,,,,"Bevölkerung nach Geschlecht, Familienstand und Altersgruppen",http://daten.bremen.de/de/datensatz/bremen236.c.4414.de,cc-by,CSV,d
,x,,,,,,,,,,,,x,,,Forschungseinrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8193.de,cc-by,XML,d
,,,,x,,,,,,,,,,,,Ärztliche Bereitschaftsdienste in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8280.de,cc-by,HTML,d
,,,,x,,,,,,,,,,,,Hausnotruf-Einrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8184.de,cc-by,XML,d
,x,,,,,,,,,,,,,,,Privatschulen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8226.de,cc-by,XML,d
,,,,,x,,,,,,,,,,,Wohnungshilfeeinrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8154.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Dienstleistungsbeschreibungen der Behörden in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4401.de,cc-by,"XML,XSD",d
,x,,,,,,,,,,,,,,,Hochschulen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8082.de,cc-by,XML,d
,,,,,,,,,,,,x,,,,Deichverbände in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8399.de,cc-by,XML,d
,x,,,,,,,,,,,,,,,Fort- und Weiterbildungseinrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8190.de,cc-by,XML,d
,x,,,,,x,,,,,,,,,,Bibliotheken in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.4425.de,cc-by,CSV,d
x,,,,,,,,,,,,,,,,Vornamen (TOP 100 ) in Bremen 2012,http://daten.bremen.de/de/datensatz/bremen248.c.9594.de,cc-by,CSV,d
,,,,,,,,,,,,x,,,,Überwachungskamerastandorte in öffentlichen Einrichtungen in Bremen,http://daten.bremen.de/de/datensatz/bremen236.c.8202.de,cc-by,"XML,HTML",d
,,x,,,x,,,,,,,,,,,rathaus_bremen,http://www.rathaus.bremen.de/sixcms/detail.php?gsid=bremen54.c.4424.de,nicht bekannt,KMZ,c
,,x,,,x,,,,,,,,,,,Staedtevergleich-Erholungsflaeche-2011,http://www.bremen.de/bremen-kompakt/bk-visualisierung/erholungsflaeche-je-einwohnerin-35802722,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,,,,x,,,Windenergie-Installierte-Leistung-2000-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/windenergie-im-land-bremen-35802762,CC-BY-ND 3.0,CSV,c
,,x,,,x,,,,x,,,,,,,Tabelle1,http://www.umwelt.bremen.de/sixcms/media.php/13/Stra%DFenzust%E4ndigkeit%20%20im%20Winterdienst%20Stand%2028-11-11%20hp.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Anlagen Stadtteilbericht Vegesack,http://www.rathaus.bremen.de/sixcms/detail.php?gsid=bremen54.c.8201.de,nicht bekannt,XLS,c
,,,,,,,,,,x,,,,,,"1993 (xls, 40.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h93.xls,nicht bekannt,XLS,g
