Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,,,x,,,,Jahresabschluss - Produkte 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produkte/Jahresabschluss_Produkte_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Jahresabschluss - Produkte 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/ergebnisrechnung/produkte/Jahresabschluss_Produkte_2008.csv,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2011.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2010,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2010.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/gesamt/Finanzrechnung_2008.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2011.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2010,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2010.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produktbereiche 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produktbereiche/Finanzrechnung_PB_2008.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2013,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2013.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2012,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2012.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2011,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2011.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2010,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2010.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2009,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2009.CSV,dl-de-zero-2.0,CSV,d
,,,,,,,,,,,,x,,,,Finanzrechnung - Produkte 2008,http://www.arnsberg.de/open-data/haushalt/jahresabschluesse/finanzrechnung/produkte/Finanzrechnung_Produkte_2008.CSV,dl-de-zero-2.0,CSV,d
